Dist_Name,Corrected_Percent_Flooded_Area,Population,Normalized_Flooded_Area,Fatalities_Per_100k,Injuries_Per_100k,Normalized_Flood_Duration,DFSI
Samba,0.63000495,433040,0.00630005,7.620543136892666,0,0.17142857142857143,1.9495679394553094
Muzaffarabad,0.429807163,9108,0.004298072,318.4014053579271,0,0.22857142857142856,79.65856871453214
Mirpur,0.33730821,7110,0.003373082,407.8762306610408,0,0.22857142857142856,102.02704379292805
Sahibganj,5.74321916,1863699,0.057432191599999995,0.16097019958695047,0,0.14285714285714285,0.09031488351102332
Godda,0.308989819,1541633,0.003089898,1.037860502467189,0,0.14285714285714285,0.29595188587858295
Pakur,3.826048033,1077497,0.03826048,0.09280768299122875,0,0.17142857142857143,0.07562418368745005
Giridih,0.442880209,3023152,0.004428802,0.39693670711892753,0,0.11428571428571428,0.12891280587366047
Dumka,0.227789055,1522340,0.002277891,0.5255067856063691,0,0.17142857142857143,0.17480331189623516
Deoghar,0.81176508,1878226,0.008117651,0.15972518749074927,0,0.11428571428571428,0.07053213814411588
Palamu,1.06308692,2294123,0.010630869199999999,1.0025617632533217,0.043589641880579205,0.22857142857142856,0.32133842572633237
Chatra,0.339585416,1313082,0.0033958541599999996,0.6092536490485743,0.22847011839321535,0.05714285714285714,0.22456561968616168
Garhwa,0.547516784,1689634,0.0054751678400000005,0.5918441508634414,0,0.05714285714285714,0.16361554396157466
Jamtara,0.660567369,923311,0.006605674,0.10830586877011103,0,0.17142857142857143,0.07158502847217062
Dhanbad,0.207879548,3014375,0.002078795,0.0331743727970143,0.0331743727970143,0.02857142857142857,0.02424974241136429
Latehar,0.545231273,974550,0.005452313,0.10261146170027191,0,0.05714285714285714,0.041301657893282266
Bokaro,0.022030296,2426002,0.000220303,0.49464097721271455,0.04122008143439288,0.05714285714285714,0.14830605468749114
Ramgarh,0.438980609,1068909,0.004389806,0.374213333408176,1.029086666872484,0.05714285714285714,0.3662081658783793
Ranchi,0.465022765,3525357,0.004650228,1.276466468502339,0.1701955291336452,0.14285714285714285,0.39854234203578176
Lohardaga,0.791528779,575951,0.007915288,1.215381169578662,0,0.05714285714285714,0.3201098286278798
Gumla,0.676989466,1266667,0.006769895,0.6315787811634787,0,0.11428571428571428,0.18815859752729824
Khunti,0.735774946,661665,0.007357749,0.45340164584797443,0.3022677638986496,0.05714285714285714,0.2050425040873703
Saraikela-kharsawan,0.297198097,1170854,0.002971981,0.0854077451159581,0,0.05714285714285714,0.03638064580720381
Purbi Singhbhum,1.646993268,2787911,0.016469933,1.1478128247279056,0,0.08571428571428572,0.3124992607805478
Pashchimi Singhbhum,0.868185334,1744372,0.008681853,0.11465444297431969,0,0.08571428571428572,0.05226264550715135
Simdega,0.928699763,677321,0.009286998,0.14764048361116813,0,0.05714285714285714,0.053517584596006314
Kodarma,0.001585894,894355,1.585894e-05,0.11181242347837267,0,0.05714285714285714,0.04224278489030745
Hazaribagh,0.077051711,2130620,0.000770517,0.046934695065286164,0.046934695065286164,0.02857142857142857,0.030802833953000226
Bidar,0.767478422,1848763,0.0076747842200000005,4.814029705267792,0.378631549852523,0.22857142857142856,1.357226866977936
Kalaburagi,0.562792586,2925453,0.005627925860000001,3.828466907518255,0.5469238439311792,0.22857142857142856,1.1523975264702158
Belagavi,0.716049892,5439561,0.007160499,1.1581816988540068,0.03676767297949228,0.17142857142857143,0.34338461054551767
Yadgir,1.077229403,1373369,0.010772294,4.660073148585704,0.3640682147332581,0.37142857142857144,1.3515855571943836
Bagalkote,0.002398667,2065589,2.3986670000000003e-05,3.243626878338333,0.19364936587094528,0.4,0.9593250577198196
Raichur,0.860016988,2140588,0.008600169880000001,6.586975167570779,1.588348621967422,0.22857142857142856,2.1031238469974074
Koppal,0.500672586,1551558,0.005006726,4.769399532598846,0.1933540351053586,0.3142857142857143,1.3205115019624798
Gadag,0.773623563,1218001,0.007736236,6.732342584283592,0.6568139106618139,0.2857142857142857,1.920651754072423
bellary,0.548620386,2961339,0.005486203859999999,4.963970690285712,1.0130552429154513,0.22857142857142856,1.5527708914081482
Dharwad,0.283121417,2085599,0.002831214,5.897586256993794,1.4384356724375107,0.2,1.8847132859003264
Uttara Kannada,2.419647773,1597345,0.024196478,6.385596098525992,1.1894737830587632,0.2,1.949816589828689
Haveri,1.041587377,1601523,0.010415873769999999,4.183517813980817,0.24976225755109357,0.37142857142857144,1.2037811291826208
Chitradurga,0.186919271,1798153,0.001869193,5.505649408031464,0.1668378608494383,0.2571428571428571,1.4828748296834398
Davanagere,0.337248387,2110205,0.003372484,2.701159366033158,0.28433256484559555,0.3142857142857143,0.825787532258617
Shivamogga,0.0731706,1877441,0.000731706,3.941535313226887,0.6391678886313871,0.2571428571428571,1.2096444412502827
Udupi,0.007584602,1144919,7.584602e-05,5.065860554327424,1.8341908903599295,0.2857142857142857,1.7964603941054096
Chikkamagaluru,0.48643499,1168539,0.00486435,3.4230778775890234,0.5134616816383536,0.2,1.0353509772818443
Chikkaballapura,0.18147016,1326139,0.001814702,2.563833806260128,0.5278481365829675,0.2,0.8233741611107739
Hassan,0.048209394,1843387,0.00048209394000000005,3.3091260815010632,1.5189431193775371,0.2571428571428571,1.2714235379903644
Kolar,0.151892948,1625062,0.001518929,4.799816868525632,1.2922583876799778,0.22857142857142856,1.5805414035642598
Bengaluru Rural,0.120542304,1355031,0.001205423,12.103044136997603,9.96287169813827,0.11428571428571428,5.545351743115397
Dakshina Kannada,1.026488871,2388502,0.010264889,4.898467742543234,1.71655707217327,0.22857142857142856,1.7134652829994832
Bangalore,0.114566985,13403998,0.00114567,0.559534550810885,0.27603704506670323,0.17142857142857143,0.2520364592890399
Kodagu,0.6410376,575814,0.006410376,9.899029895070283,2.9523422494069265,0.17142857142857143,3.257302772976445
Chamarajanagara,1.93767925,1089392,0.019376793,1.835886439408404,0.0917943219704202,0.2571428571428571,0.5510501027554203
Tumakuru,0.055808694,2774415,0.000558087,0.9010908605958374,0.07208726884766699,0.4857142857142857,0.36486262552444754
Ramanagara,0.955866677,1168086,0.009558667,1.969033102014749,0.08561013487020647,0.4857142857142857,0.6374790473423103
Mandya,1.416125561,1886354,0.014161255610000001,2.2795297171156634,0.21204927601075937,0.2857142857142857,0.6978636336126771
Mysuru,0.377930553,3330925,0.003779306,2.2516268003632627,0.4203036694011424,0.22857142857142856,0.7260703009664584
Vijayapura,0.011439119,2612195,0.000114391,1.7226891560545823,0.03828198124565739,0.22857142857142856,0.49741423926541706
Kasaragod,2.303776192,1320168,0.023037762,8.180776992019197,3.0299174044515547,0.17142857142857143,2.8512901824548305
Wayanad,0.460180992,847406,0.00460181,17.819085538691017,11.210682954805606,0.11428571428571428,7.287164004425584
Kozhikode,0.801183224,3349063,0.008011832239999999,5.404496720425982,1.343659405630769,0.14285714285714285,1.7247562752884735
Malappuram,1.678503228,4458146,0.016785032,3.6113666981745323,1.1215424528492337,0.14285714285714285,1.2231378315402273
Palakkad,1.885497465,3024581,0.018854974650000002,3.4384928028047526,1.2563723702555827,0.17142857142857143,1.2212871797847267
Thrissur,4.374872942,3305535,0.04374872941999999,3.751283831512902,1.3008484254439903,0.14285714285714285,1.309684532308509
Idukki,0.004693367,1048101,4.6933670000000006e-05,26.23792935986131,6.774156307455102,0.11428571428571428,8.281604578818031
Ernakulam,1.260337983,3428525,0.01260338,3.966720382671849,1.7791907598748733,0.14285714285714285,1.4753429163084664
Alappuzha,12.40641849,2167462,0.124064185,7.843274760987736,3.229583725112597,0.14285714285714285,2.834944953464369
Kottayam,1.520735488,2015065,0.015207355,9.92523814368271,4.46635716465722,0.14285714285714285,3.637414951519268
Pathanamthitta,0.991725656,1320089,0.009917256559999999,9.999325803032978,2.272574046143858,0.17142857142857143,3.1133114192913514
Kollam,0.007181482,2503307,7.181482e-05,7.070646948216899,2.39682947397183,0.14285714285714285,2.4026013449664676
Thiruvananthapuram,0.235709715,3288743,0.0023570971499999997,8.392264156852633,4.530606374532763,0.11428571428571428,3.2598783357052774
Kannur,2.357507247,2666656,0.023575072,5.7375229500918,1.9875079500318003,0.14285714285714285,1.9728657788626858
Leh,0.018275039,158993,0.00018275,101.89127823237502,18.868755228217594,0.02857142857142857,30.197196909888508
Kargil,0.286339875,154801,0.002863399,29.715570312853277,0.6459906589750712,0.02857142857142857,7.598248949787444
Lakshadweep,4,60324,0.04,0,0,0,0.01
Burhanpur,0.685540047,917654,0.0068554,1.6346030203104875,1.0897353468736584,0.17142857142857143,0.7256555847706793
Morena,2.658013204,2318601,0.026580132,2.4583789966449596,0,0.14285714285714285,0.6569540678855256
Bhind,2.689401967,1937516,0.026894019669999998,1.2903119251660373,0,0.17142857142857143,0.3721586290661522
Gwalior,0.157120971,2515503,0.00157121,1.828660112907836,0.07950696143077547,0.14285714285714285,0.5131488567264386
Sheopur,1.231751267,890783,0.012317513,0.5613039314849969,0,0.2,0.19340536103874922
Shivpuri,0.160705456,2047132,0.001607055,0.6350347705961316,0,0.17142857142857143,0.20201759914617573
Tikamgarh,0.274206269,1216750,0.002742063,0.7396753647010479,0,0.17142857142857143,0.2284614997049048
Neemuch,0.047005244,905934,0.000470052,1.5453664394978002,0.11038331710698572,0.17142857142857143,0.45691209511833936
Rewa,0.818756794,2794552,0.008187568,1.3597886172810525,0.8945977745270083,0.14285714285714285,0.6013577756513009
Satna,0.006627683,2619145,6.627682999999999e-05,1.0690511598250574,0,0.17142857142857143,0.3101365020209072
Guna,0.457411017,1461635,0.0045741101699999995,4.310241612988195,0.13683306707899032,0.17142857142857143,1.1557693404164393
Ashoknagar,0.219773318,1071470,0.002197733,0.5599783475038965,0.373318898335931,0.17142857142857143,0.27673088761209974
Mandsaur,0.035767514,1424619,0.000357675,1.8952435703861876,0.07019420631059954,0.14285714285714285,0.5271631486734826
Singrauli,0.806662133,1558134,0.008066621,0.38507599474756343,0,0.22857142857142856,0.155428511162248
Sidhi,1.782043654,1292335,0.017820436539999998,0.15475863456456723,0,0.22857142857142856,0.10028762491899895
Sagar,0.654643181,2792584,0.0065464318099999995,1.6472199224803978,0.28647302999659097,0.14285714285714285,0.5207741317860329
Damoh,1.193640384,1437365,0.011936404,1.8088655282409132,0,0.17142857142857143,0.4980576258773712
Shajapur,0.513507353,1036523,0.005135073530000001,0.6753347489636023,0,0.17142857142857143,0.21297459848054345
Vidisha,0.635462,1710603,0.00635462,2.04606211961513,0.35075350621973655,0.11428571428571428,0.6293639900301452
Rajgarh,0.472826999,1797738,0.004728269990000001,1.1681346225089528,0.16687637464413613,0.14285714285714285,0.37064910250005795
Shahdol,0.003847684,1075359,3.847684e-05,0.18598440148824716,0.18598440148824716,0.17142857142857143,0.13585896281126641
Katni,0.530371053,1481656,0.005303711,0.6749204943657636,0,0.17142857142857143,0.21291319408108378
Umaria,0.004413453,849658,4.4134530000000004e-05,0.353083240550904,0,0.2,0.138281843770226
Ratlam,0.588601194,1682145,0.005886012,1.4267497748410511,0,0.17142857142857143,0.40101608955240564
Bhopal,0.000494438,2938719,4.944380000000001e-06,2.177819655434902,0.4423696175102144,0.11428571428571428,0.6836199829027076
Ujjain,0.708212621,2261682,0.007082126,2.210744039170847,0.13264464235025084,0.11428571428571428,0.616189130504203
Raisen,1.304665949,1582981,0.013046659490000001,3.537629320882563,0.7580634259034064,0.14285714285714285,1.1128991372832782
Sehore,0.865128872,1581777,0.008651289,2.275921321399919,0.1264400734111066,0.14285714285714285,0.6384674565970421
Jabalpur,0.609947111,2843254,0.006099471,1.8992323584175033,0.2110258176019448,0.14285714285714285,0.5648036974966477
Dewas,0.631542867,1839994,0.006315429,0.9239160562480094,0.9782640595567159,0.14285714285714285,0.5128381718329671
Anuppur,0.52747384,902339,0.0052747383999999994,0.22164618840590955,0,0.2571428571428571,0.12101594598719168
Jhabua,0.2786779,1290473,0.0027867789999999996,0.2324728994717441,0,0.2,0.10881491961793602
Dindori,1.243229343,917721,0.012432293430000001,0.3268967365898786,0,0.2,0.13483225750496966
Narsimhapur,1.976709412,1275736,0.019767094,1.0974057328475484,0,0.2,0.3292932067418871
Dhar,0.327944556,2722423,0.003279446,0.5142477858877919,0,0.14285714285714285,0.16509609357623367
Indore,0.263327649,4193901,0.002633276,1.3591164884435756,0.14306489352037638,0.14285714285714285,0.4119179503277737
Mandla,0.665550482,1110768,0.006655505,0.9002780058482059,0,0.2,0.27673337766705147
Hoshangabad,1.375776716,1371450,0.013757767,3.864522950162237,0,0.14285714285714285,1.005284465044845
Seoni,0.419742338,1600897,0.004197423,1.1243696502648204,0,0.14285714285714285,0.3178560541254908
Alirajpur,0.133752635,917115,0.001337526,0.7632630586131509,0,0.14285714285714285,0.22686443195507344
Chhindwara,0.243637627,2383077,0.002436376,1.3847643194072201,0.25177533080131276,0.14285714285714285,0.44545829233391887
Harda,1.128090368,669689,0.011280904,1.3439073958210452,0.44796913194034843,0.17142857142857143,0.4936465007174913
West Nimar,1.261290342,2194354,0.012612903419999998,2.3697179215386397,0.8202869728402984,0.11428571428571428,0.8292258780211631
East Nimar,0.011130804,1518478,0.00011130803999999999,0.2634216630073007,0,0.2,0.11588324276182517
Balaghat,1.072556027,1884118,0.01072556,6.262877378168459,5.732125057984691,0.17142857142857143,3.0442891419629303
Barwani,0.27606099,1771460,0.00276061,0.39515427952084725,0.5645061136012103,0.17142857142857143,0.28346239361265724
Agar Malwa,0.197996456,702666,0.001979965,0.28463025107234446,0,0.17142857142857143,0.11450969676522897
Datia,2.165231715,955153,0.021652317,0.9422574184450031,0,0.17142857142857143,0.28383457675589363
Chhatarpur,1.026450906,2100270,0.010264509,0.5713551114856661,0,0.17142857142857143,0.1882620479935594
Panna,0.741002628,1214594,0.007410026280000001,0.6586563081984597,0,0.2,0.2165165836196149
Betul,0.572982012,1776782,0.00572982,1.4633196419144274,0.11256304937803287,0.17142857142857143,0.43826027071025797
Niwari,2.138521976,474884,0.021385219759999997,0.42115548218091153,0,0.22857142857142856,0.16777803262808502
Gondiya,0.10921389,1579976,0.001092139,2.2152235223826184,0.6329210063950339,0.14285714285714285,0.7480234526336987
Bhandara,1.821346068,1132270,0.018213461,8.036952317026858,2.296272090579102,0.14285714285714285,2.6235737527857754
Jalgaon,1.018783927,4760079,0.010187839,1.5756041023688891,0.5462094221545483,0.08571428571428572,0.5544289123769308
Wardha,0.644579581,1365264,0.006445796,9.814951540507916,1.464918140374316,0.14285714285714285,2.8572931548873437
Buldana,0.143033374,2939030,0.0014303337399999999,3.130284481614682,0.23817381925329104,0.08571428571428572,0.8639007300805648
Akola,0.605435381,2032614,0.006054354,5.214959652939515,0.6887682560486152,0.11428571428571428,1.506016994270961
Nashik,0.009474396,7301954,9.474396e-05,2.1638043734594876,0.958647507228887,0.08571428571428572,0.8020652275906651
Gadchiroli,1.66295656,1183215,0.016629566,7.606394442261127,1.2677324070435214,0.11428571428571428,2.2512605322975907
Washim,7.34e-05,1362768,7.34e-07,4.549563828912918,0.4402803705399599,0.11428571428571428,1.276032661934648
Chandrapur,1.224884143,2348545,0.012248841429999999,4.854069221581873,0.8515910915055916,0.14285714285714285,1.4651915743436519
Yavatmal,0.001951031,3117757,1.951031e-05,6.767685871605773,0.7056354937219289,0.11428571428571428,1.8969066474808538
Jalna,0.061033309,2330103,0.000610333,6.73789956924651,0.5579152509567173,0.14285714285714285,1.8598205740375926
Ahmadnagar,0.006268605,5113145,6.268605e-05,0.9778717403867874,0.3520338265392435,0.11428571428571428,0.3610634918154363
Hingoli,0.002176496,1419813,2.176496e-05,5.775408451676383,0.3521590519314867,0.11428571428571428,1.5604687457133959
Nanded,1.150372003,3861544,0.01150372,6.784850826508775,0.8804768248141158,0.11428571428571428,1.9477792714096511
Parbhani,2.980760882,2068053,0.029807608819999998,11.1215718359249,0.7253199023429284,0.11428571428571428,2.9977462653433857
Pune,0.01206296,11979873,0.00012062959999999999,4.565991642816247,0.9933327339947594,0.05714285714285714,1.4041469658884658
Bid,0.274329152,3032850,0.0027432915200000002,7.979293403894027,0.49458430189425784,0.11428571428571428,2.1477266778984996
Mumbai,0.001000003,2831580,1.000003e-05,35.881027553521356,15.433079764654362,0.08571428571428572,12.849957900980002
Latur,0.209045748,2795413,0.0020904574800000002,1.9317360261256564,0.21463733623618406,0.11428571428571428,0.5656873835318887
Osmanabad,0.000294936,1913512,2.94936e-06,7.159610182742518,0.5225992834118626,0.11428571428571428,1.9491245324500235
Solapur,0.923051453,4817374,0.009230514530000001,3.3420697666404977,0.2283401703915868,0.08571428571428572,0.9163386843190926
Satara,0.003020396,3138971,3.0203959999999998e-05,3.4406179604717595,2.134457438440814,0.08571428571428572,1.4152049721467148
Ratnagiri,0.575265044,1532470,0.00575265,18.271157021018354,4.698297519690434,0.08571428571428572,5.765230369215769
Sangli,0.444899405,3253446,0.004448994,3.2888205306004767,0.39957632614772154,0.11428571428571428,0.9517828912709781
Kolhapur,0.792546096,3952672,0.007925461,6.52723018757944,0.8095789379943491,0.11428571428571428,1.8647550752048758
Sindhudurg,0.776077496,808570,0.007760774959999999,23.498274731934156,12.738538407311674,0.11428571428571428,9.089714907122886
Thane,1.253627781,9950177,0.012536277810000001,4.200930295008822,2.0502147851239227,0.08571428571428572,1.5873489109142576
Palghar,0.902972116,3787472,0.009029721,2.05942116535779,0.10561134181322002,0.08571428571428572,0.564944128511324
Nandurbar,0.830013135,2039682,0.008300131,2.108171764029883,0.2941635019576581,0.11428571428571428,0.6312302779058139
Amravati,0.680336027,3195039,0.006803360269999999,13.458364670978977,1.0641497646820586,0.14285714285714285,3.6680437346970445
Dhule,0.227687277,2456650,0.002276873,2.360938676653166,0.16282335701056316,0.11428571428571428,0.6600811551798609
Nagpur,0.398261272,5242373,0.003982613,13.142903032653344,1.4878758150173597,0.08571428571428572,3.680118936526247
Aurangabad,0.013372286,3160597,0.000133723,9.523517234244038,1.4554212384558993,0.37142857142857144,2.837625191747127
Aurangabad,0.013372286,4525057,0.000133723,6.651849910398919,1.016561780326745,0.37142857142857144,2.009993496253559
Raigarh,0.036610841,1654533,0.00036610840999999996,19.824325051238024,5.620921432210781,0.08571428571428572,6.382831719393272
Raigarh,0.036610841,3072698,0.00036610840999999996,10.674657906504317,3.0266560527588457,0.08571428571428572,3.446848588346862
Mumbai Suburban,0.000997242,10791581,9.97242e-06,1.3436400097446333,0.7135191775885295,0.08571428571428572,0.5357208613668621
Kamjong,0.481550805,61519,0.004815508,0,0,0.2,0.0512038770125
Senapati,0.710207411,459428,0.0071020741099999994,0,0,0.2,0.0517755185275
Tamenglong,1.695834778,139509,0.016958348,7.884795962984468,1.4335992659971757,0.14285714285714285,2.3695526799046966
Imphal West,3.323981318,589610,0.033239813,0.33920727260392464,0,0.14285714285714285,0.12882605716026688
Kakching,3.520388451,180789,0.035203885,0,0,0.2,0.058800971127500004
Bishnupur,0.000998427,299943,9.984270000000002e-06,0.3333966787022868,0,0.17142857142857143,0.12620880860021455
Chandel,0.630871175,125173,0.006308712,0,0,0.2,0.0515771779375
Churachandpur,0.939291668,257051,0.009392917,0,0,0.2,0.052348229
Imphal East,11.79273868,434974,0.11792738679999999,0.4597975970977576,0,0.14285714285714285,0.1801455316887251
Jiribam,5.232607471,56027,0.052326074709999996,0,0,0.2,0.0630815186775
Kangpokpi,0.534498836,268532,0.0053449883600000005,0,0,0.2,0.051336247
Thoubal,23.6044421,325077,0.236044421,2.153335978860393,0.6152388511029695,0.14285714285714285,0.7868690984551263
Tengnoupal,0.539127806,75461,0.005391278,0,0,0.2,0.051347819515000004
Ukhrul,0.669906789,178796,0.006699068,0,0,0.2,0.0516747669725
Noney,2.67719437,58122,0.026771943700000002,96.34905887615706,30.96934035305048,0.17142857142857143,31.87914993608403
Pherzawl,2.366795306,54252,0.023667953060000003,0,0,0.2,0.055916988
Ribhoi,1.715139198,389832,0.017151392,3.591290607235938,0.25652075765970983,0.08571428571428572,0.9876692606474834
West Khasi Hills,1.191947527,341864,0.011919475,5.265251679030258,1.4625699108417383,0.08571428571428572,1.7063638377140704
East Jaintia Hills,1.627446553,150787,0.016274466,2.652748579121542,0,0.14285714285714285,0.7029700468771712
East Khasi Hills,1.14976811,1005453,0.011497681099999999,1.9891531478845854,0.8951189165480634,0.05714285714285714,0.7382281506688764
South Garo Hills,1.272678698,190314,0.012726787,10.508948369536661,0,0.08571428571428572,2.6518473605577366
West Garo Hills,1.079662032,701102,0.01079662,3.9937127550627443,0,0.08571428571428572,1.0225559152742574
East Garo Hills,0.686378319,188522,0.006863783,10.608841408429784,0,0.11428571428571428,2.6824977264763743
West Jaintia Hills,1.642405869,372716,0.016424059,1.0732031895598795,0,0.08571428571428572,0.29383538349104127
South West Khasi Hills,1.768765435,136573,0.017687654,3.661045741105489,0,0.08571428571428572,0.9411119202924437
North Garo Hills,1.505747627,191024,0.015057476270000002,6.8054275902504395,0,0.14285714285714285,1.7408355523443957
South West Garo Hills,3.340328514,161524,0.033403285139999996,8.048339565637304,0,0.14285714285714285,2.056149998408612
Kolasib,1.584069279,125377,0.015840693,5.583161185863435,0,0.11428571428571428,1.4283218982347874
Aizawl,2.065788746,483635,0.020657887,31.842195043783015,8.684235011940823,0.05714285714285714,10.151057700081674
Mamit,1.381857077,138551,0.013818571,5.052291214065579,0,0.08571428571428572,1.287956017637466
Champhai,0.919185436,136805,0.009191854,6.578706918606776,5.847739483206023,0.08571428571428572,3.130338135471771
Serchhip,1.328475491,61426,0.013284755,13.023800996320777,1.627975124540097,0.08571428571428572,3.6876937903712896
Lunglei,2.66098121,188482,0.026609812,6.366655701870736,0,0.11428571428571428,1.6268878070641126
Saiha,2.951687412,65651,0.029516874,10.66244230857108,0,0.11428571428571428,2.7015612242441986
Lawngtlai,2.792338513,149520,0.027923385,8.025682182985554,1.337613697164259,0.08571428571428572,2.3692333877485243
Mon,2.741637225,228717,0.027416372249999998,0,0,0.2,0.0568540930625
Longleng,2.837540944,30296,0.028375409440000002,0,0,0.2,0.057093852
Mokokchung,1.200974196,168849,0.012009742,0,0,0.2,0.053002435
Tuensang,0.650005813,197958,0.006500058130000001,0,0,0.2,0.051625014532500006
Kiphire,1.066560501,54731,0.010665605,7.3084723465677595,0,0.5428571428571428,1.9654987736087255
Peren,0.586486953,96231,0.00586487,1.0391661730627344,0,0.11428571428571428,0.2898291892196122
Wokha,1.553001778,164833,0.015530018,0,0,0.11428571428571428,0.03245393301642857
Zunheboto,0.640526895,135618,0.006405269,2.9494609860048078,0,0.5428571428571428,0.8746808494529876
Phek,1.966529093,164195,0.019665291,1.2180638874508969,1.2180638874508969,0.11428571428571428,0.642519695029377
Kohima,0.321623488,311382,0.003216235,1.6057447122826622,0,0.17142857142857143,0.44509737964780843
Dimapur,1.716497018,510639,0.017164970180000003,0.19583306406287024,0,0.11428571428571428,0.08182093713214612
Bhadrak,8.404168094,1613470,0.08404168093999999,4.214519018017069,0,0.6571428571428571,1.2389258890249817
Dhenkanal,0.881789412,1387551,0.008817894120000001,10.089719224734802,0,0.8,2.7246342797137006
Jajapur,11.54713951,2048302,0.11547139509999998,1.6110905520767933,0,0.8571428571428571,0.6459262010799126
Subarnapur,2.280238254,663973,0.022802383,3.9158218782992678,0,0.9428571428571428,1.2203703509241026
Nuapada,1.294611131,702602,0.012946111,3.558202225,0,0.9714285714285714,1.1356442270451428
Balangir,1.095326967,2028038,0.010953269670000002,1.2327185190810035,0,0.9142857142857143,0.5394893757591794
Baudh,1.709315466,520532,0.017093154660000002,5.763334434770581,0,0.9142857142857143,1.673678325929074
Cuttack,11.50951078,2887779,0.115095108,9.869176276993496,0.06925737738241049,0.45714285714285713,2.627667904829691
Kandhamal,0.541719782,832740,0.0054171978200000005,17.05214112448063,0,0.7428571428571429,4.450103866289444
Nayagarh,4.447805894,1012257,0.044478059,3.5564090937380524,0,0.8285714285714286,1.1073646453123702
Khordha,2.152536584,2574912,0.021525365839999998,1.087415802947829,0,0.8285714285714286,0.4843781493398144
Kalahandi,0.398050093,1864838,0.003980501,7.989970174352947,0,0.6285714285714286,2.155630525963594
Jagatsinghapur,0.078061187,1268480,0.0007806118700000001,3.4687184661957615,0,0.8857142857142857,1.0888033409450117
Puri,0.32180646,1855870,0.0032180646000000003,14.38678355703794,0,0.6285714285714286,3.7546432625523423
Nabarangapur,0.435588956,1425811,0.00435589,0.21040656861253001,0,0.22857142857142856,0.11083347168598964
Rayagada,1.449399945,1127993,0.014493999,2.748244005060315,0,0.8857142857142857,0.9121130725561502
Koraput,0.185330259,1573932,0.001853303,12.579958981709503,0.25414058548908086,0.5142857142857142,3.3375596460185744
Malkangiri,0.073061589,757865,0.0007306158899999999,3.958488649033799,0,0.8285714285714286,1.196947673373807
Anugul,0.272277764,1393181,0.0027227776399999996,1.722676378733273,0,0.9714285714285714,0.6742069319504611
Kendrapara,18.30023894,1692082,0.183002389,3.3686310710710234,0,0.6857142857142857,1.0593369365463272
Ganjam,2.595362139,3912072,0.025953621,9.994703573962852,0.05112380344738031,0.6571428571428571,2.682230963985772
Gajapati,0.579527084,638094,0.005795271,3.9179180496917385,0,0.8285714285714286,1.1880711872757919
Mayurbhanj,1.104038704,2891283,0.011040387039999999,1.3834688614016684,0.06917344307008341,0.6571428571428571,0.5302063871636522
Sundargarh,1.817783191,2361775,0.018177832,1.1855490044563939,0,0.9428571428571428,0.5366459948058842
Kendujhar,1.121189194,2118363,0.011211891940000001,2.5491381788673615,0.1416187877148534,0.5714285714285714,0.8183493574876965
Baleshwar,8.765273065,2513933,0.08765273065000001,8.751227658016344,0.19889153768218965,0.45714285714285713,2.3737286958728476
Jharsuguda,0.163912049,621362,0.00163912,7.081218355805473,0,0.8857142857142857,1.9921429405024398
Bargarh,0.036098632,1562701,0.000360986,8.894855765754293,0,0.6857142857142857,2.3952327594471448
Debagarh,0.025728406,351390,0.00025728405999999996,10.245026893195595,0,0.9142857142857143,2.7898924728853274
Sambalpur,0.653957274,1271970,0.006539573,15.016077423209666,0,0.6,3.905654248987416
Puducherry,0.939811094,1148821,0.009398111,0.5222745754125316,0,0.11428571428571428,0.16148960015956149
Karaikal,0.179114825,220595,0.001791148,0.9066388630748656,0,0.14285714285714285,0.26282178854550214
Mahe,0.243893199,50846,0.002438932,0,0,0.2,0.050609732997500004
Yanam,2.98522873,47877,0.029852287300000002,0,0,0.2,0.057463072
Gurdaspur,7.99043277,1740157,0.079904328,5.286879287328672,0.17239823763028278,0.17142857142857143,1.4276526060218815
Hoshiarpur,1.015664453,1743086,0.010156644530000002,4.417452724650419,0.057369515904550895,0.2,1.1712447212712425
Amritsar,2.558209055,2748187,0.025582091,4.257352210748395,0.7641401403907376,0.2,1.3117686104222832
Jalandhar,5.423173348,2446748,0.054231733479999995,2.2887522540122647,1.5939524626156842,0.17142857142857143,1.02709125538413
Tarn Taran,5.605831458,1251033,0.056058315,0.3996697129492187,0,0.17142857142857143,0.15678914973944752
Rupnagar,8.05958884,716979,0.080595888,6.694756750197705,0.8368445937747131,0.17142857142857143,1.9459064509502475
Shahid Bhagat Singh Nagar,10.90580953,636289,0.109058095,0.7858064495850157,0,0.17142857142857143,0.2665732790783968
Fazilka,4.742047502,1143916,0.047420475,1.136447081778732,0,0.2,0.345966889199683
Moga,2.73145838,1027279,0.027314584,0.7787563067092776,0.0973445383386597,0.17142857142857143,0.2687110000691272
Ludhiana,4.779332462,3965684,0.047793325,1.7651431631970675,0.02521633090281525,0.2,0.5095382046799707
Sahibzada Ajit Singh Nag*,0.10224824,1662669,0.001022482,0,0,0.2857142857142857,0.07168419202857143
Faridkot,4.441457773,659286,0.044414577729999995,2.275188613136029,0.15167924087573528,0.14285714285714285,0.6535348936497268
Fatehgarh Sahib,0.476176498,640240,0.004761765,5.779082843933525,0.1561914282144196,0.14285714285714285,1.5207232949962717
